year;sample;Length.mm
1999;mbb1;5,1
1999;mbb1;3,7
1999;mbb1;5,2
1999;mbb1;5,4
1999;mbb1;3,5
1999;mbb1;6,5
1999;mbb1;13,4
1999;mbb1;4,5
1999;mbb1;9,2
1999;mbb1;4
1999;mbb1;2,6
1999;mbb1;1,7
1999;mbb1;1,4
1999;mbb1;13,5
1999;mbb1;4
1999;mbb1;13,3
1999;mbb1;4,8
1999;mbb1;5
1999;mbb1;14,3
1999;mbb1;1,2
1999;mbb1;3,3
1999;mbb1;4,4
1999;mbb1;13,8
1999;mbb1;12,2
1999;mbb1;14
1999;mbb1;4,5
1999;mbb1;3,9
1999;mbb1;8,6
1999;mbb1;5
1999;mbb1;3,5
1999;mbb1;7,8
1999;mbb1;13,2
1999;mbb1;6
1999;mbb1;5,5
1999;mbb1;2,5
1999;mbb1;4,5
1999;mbb1;7,2
1999;mbb1;2,1
1999;mbb1;5,6
1999;mbb1;1,9
1999;mbb1;5
1999;mbb1;3,2
1999;mbb1;5,2
1999;mbb1;10,5
1999;mbb1;13,8
1999;mbb1;4,9
1999;mbb1;3,3
1999;mbb1;10,1
1999;mbb1;11,7
1999;mbb1;11,7
1999;mbb1;3,6
1999;mbb1;4,1
1999;mbb1;4,1
1999;mbb1;4
1999;mbb1;4,3
1999;mbb1;4,3
1999;mbb1;3,6
1999;mbb1;2,6
1999;mbb1;6,2
1999;mbb1;4,7
1999;mbb1;4
1999;mbb1;3,2
1999;mbb1;3,8
1999;mbb1;3
1999;mbb1;15,7
1999;mbb1;4,1
1999;mbb1;2,8
1999;mbb1;9
1999;mbb1;3,6
1999;mbb1;3,5
1999;mbb1;3,1
1999;mbb1;3,5
1999;mbb1;8,5
1999;mbb1;3,4
1999;mbb1;5,5
1999;mbb1;1,1
1999;mbb1;1
1999;mbb1;12,5
1999;mbb1;2,5
1999;mbb1;1,5
1999;mbb1;1,7
1999;mbb1;8
1999;mbb1;3,5
1999;mbb1;3,7
1999;mbb1;6
1999;mbb1;3,3
1999;mbb1;7,7
1999;mbb1;7,4
1999;mbb1;5
1999;mbb1;3,9
1999;mbb1;4,7
1999;mbb1;2,6
1999;mbb1;5
1999;mbb1;3,3
1999;mbb1;2,2
1999;mbb1;6,2
1999;mbb1;3,6
1999;mbb1;6
1999;mbb1;3
1999;mbb1;4,1
1999;mbb1;3,9
1999;mbb1;3,6
1999;mbb1;3,2
1999;mbb1;3
1999;mbb1;2,5
1999;mbb1;3,1
1999;mbb1;2,3
1999;mbb1;5
1999;mbb1;3,1
1999;mbb1;3,5
1999;mbb1;3,4
1999;mbb1;3,8
1999;mbb1;2,7
1999;mbb1;1,8
1999;mbb1;3
1999;mbb1;3
1999;mbb1;2,2
1999;mbb1;2,7
1999;mbb1;3,6
1999;mbb1;1,2
1999;mbb1;1,2
1999;mbb1;1,9
1999;mbb1;2
1999;mbb1;1,2
1999;mbb1;1,4
1999;mbb1;1,4
1999;mbb1;2,2
1999;mbb1;2,1
1999;mbb1;1,6
1999;mbb1;1,2
1999;mbb1;1,1
1999;mbb1;1,6
1999;mbb1;1,4
1999;mbb1;1,1
1999;mbb1;1,8
1999;mbb1;1,5
1999;mbb1;1,3
1999;mbb1;1,4
1999;mbb1;1,1
1999;mbb1;3,2
1999;mbb1;3,9
1999;mbb1;4,2
1999;mbb1;1,2
1999;mbb1;1,2
1999;mbb1;1,2
1999;mbb1;1,1
1999;mbb1;3,3
1999;mbb1;4,3
1999;mbb1;3
1999;mbb1;2,8
1999;mbb1;1,7
1999;mbb1;2,8
1999;mbb1;4
1999;mbb1;3,2
1999;mbb1;2,4
1999;mbb1;2,6
1999;mbb1;2
1999;mbb1;1,4
1999;mbb1;1,4
1999;mbb1;4
1999;mbb1;4,3
1999;mbb1;2,7
1999;mbb1;3
1999;mbb1;3
1999;mbb1;4
1999;mbb1;4
1999;mbb1;3,4
1999;mbb1;3,3
1999;mbb1;3,2
1999;mbb1;3,8
1999;mbb1;2,4
1999;mbb1;2,9
1999;mbb1;1,3
1999;mbb1;1,6
1999;mbb1;1,3
1999;mbb1;1,3
1999;mbb1;1,4
1999;mbb1;2,5
1999;mbb1;3
1999;mbb1;1,5
1999;mbb1;1,5
1999;mbb1;1,6
1999;mbb1;1,5
1999;mbb1;1,3
1999;mbb1;1,9
1999;mbb1;1,6
1999;mbb1;2
1999;mbb1;1,1
1999;mbb1;1,9
1999;mbb1;1,5
1999;mbb1;1,4
1999;mbb1;1,4
1999;mbb1;1,7
1999;mbb1;1,8
1999;mbb1;1,3
1999;mbb1;1,2
1999;mbb1;1,7
1999;mbb1;1,4
1999;mbb1;1,4
1999;mbb1;3,2
1999;mbb1;3,6
1999;mbb1;1,8
1999;mbb1;3,9
1999;mbb1;2,1
1999;mbb1;2,7
1999;mbb1;1,7
1999;mbb1;1,7
1999;mbb1;2,1
1999;mbb1;1,2
1999;mbb1;1,1
1999;mbb1;1,6
1999;mbb1;1,4
1999;mbb1;1
1999;mbb1;1,2
1999;mbb1;1,1
1999;mbb1;1,4
1999;mbb1;2
1999;mbb1;1,3
1999;mbb1;1,4
1999;mbb1;1,1
1999;mbb1;1,3
1999;mbb1;1,2
1999;mbb1;1,2
1999;mbb1;2,3
1999;mbb1;1,6
1999;mbb1;1,2
1999;mbb1;1,5
1999;mbb1;1,6
1999;mbb1;1,3
1999;mbb1;1,3
1999;mbb1;1,4
1999;mbb1;1,2
1999;mbb1;1,2
1999;mbb1;1,7
1999;mbb1;1,1
1999;mbb1;1,1
1999;mbb1;1,1
1999;mbb1;1,1
1999;mbb1;1,6
1999;mbb1;1,4
1999;mbb1;1,7
1999;mbb1;3,5
1999;mbb1;1,8
1999;mbb1;1,8
1999;mbb1;1,4
1999;mbb1;1,2
1999;mbb1;2,9
1999;mbb1;1,9
1999;mbb1;1
1999;mbb1;1,2
1999;mbb1;1,6
1999;mbb1;1,3
1999;mbb1;1
1999;mbb1;1,6
1999;mbb1;3
1999;mbb1;1,2
1999;mbb1;1,1
1999;mbb1;1,4
1999;mbb1;3,9
1999;mbb1;5,5
1999;mbb1;4,8
1999;mbb1;2,3
1999;mbb1;3,1
1999;mbb1;2,9
1999;mbb1;1,3
1999;mbb1;1,8
1999;mbb1;1,4
1999;mbb1;1,5
1999;mbb1;1,2
1999;mbb1;1,3
1999;mbb1;1,5
1999;mbb1;2
1999;mbb1;1,2
1999;mbb1;1,6
1999;mbb1;1,2
1999;mbb1;5,4
1999;mbb1;4,1
1999;mbb1;4,1
1999;mbb1;1,5
1999;mbb1;3,3
1999;mbb1;5,2
1999;mbb1;3
1999;mbb1;1,2
1999;mbb1;1,4
1999;mbb1;1,5
1999;mbb1;1,6
1999;mbb1;1,2
1999;mbb1;1,3
1999;mbb1;4,4
1999;mbb1;1
1999;mbb1;1,4
1999;mbb1;1,8
1999;mbb1;2
1999;mbb1;1,5
1999;mbb1;1,5
1999;mbb1;1,3
1999;mbb1;1,6
1999;mbb1;4,1
1999;mbb1;1,3
1999;mbb1;1,4
1999;mbb1;1,3
1999;mbb1;1,3
1999;mbb1;1,5
1999;mbb1;1,3
1999;mbb1;1,6
1999;mbb1;1,4
1999;mbb1;4,2
1999;mbb1;3,7
1999;mbb1;4,5
1999;mbb1;5
1999;mbb1;3
1999;mbb1;4
1999;mbb1;7
1999;mbb1;4,1
1999;mbb1;4,2
1999;mbb1;3,4
1999;mbb1;3,3
1999;mbb1;1,5
1999;mbb1;1,3
1999;mbb1;1,5
1999;mbb1;1,3
1999;mbb1;1,4
1999;mbb1;1,4
1999;mbb1;1,5
1999;mbb1;1,1
1999;mbb1;2,4
1999;mbb1;1,4
1999;mbb1;1,5
1999;mbb1;1,9
1999;mbb1;1,3
1999;mbb1;1
1999;mbb1;1,1
1999;mbb1;1,1
1999;mbb1;1,1
1999;mbb1;3,2
1999;mbb1;1,6
1999;mbb2;2
1999;mbb2;2,3
1999;mbb2;3,5
1999;mbb2;4,6
1999;mbb2;1,6
1999;mbb2;2
1999;mbb2;1,3
1999;mbb2;1,7
1999;mbb2;1,2
1999;mbb2;1,6
1999;mbb2;1,8
1999;mbb2;2,4
1999;mbb2;2
1999;mbb2;4,9
1999;mbb2;1,4
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,2
1999;mbb2;1,8
1999;mbb2;2,1
1999;mbb2;1,2
1999;mbb2;1,9
1999;mbb2;1,4
1999;mbb2;1,6
1999;mbb2;2,1
1999;mbb2;2,4
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;1,5
1999;mbb2;1,5
1999;mbb2;1,9
1999;mbb2;1,6
1999;mbb2;3,3
1999;mbb2;1,8
1999;mbb2;1,2
1999;mbb2;1,5
1999;mbb2;1,2
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;2,2
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;2,1
1999;mbb2;1,5
1999;mbb2;1,3
1999;mbb2;1,7
1999;mbb2;1,1
1999;mbb2;1,8
1999;mbb2;1,6
1999;mbb2;2
1999;mbb2;1,5
1999;mbb2;1,8
1999;mbb2;1,7
1999;mbb2;2
1999;mbb2;1,2
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,4
1999;mbb2;1,6
1999;mbb2;1,9
1999;mbb2;1,4
1999;mbb2;2,9
1999;mbb2;1,2
1999;mbb2;1,7
1999;mbb2;1
1999;mbb2;1,6
1999;mbb2;2
1999;mbb2;1,4
1999;mbb2;1,5
1999;mbb2;1,3
1999;mbb2;1,4
1999;mbb2;1,7
1999;mbb2;1,1
1999;mbb2;1,8
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;1,1
1999;mbb2;1,9
1999;mbb2;1,5
1999;mbb2;0,9
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,1
1999;mbb2;1,6
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,2
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;3,8
1999;mbb2;5,8
1999;mbb2;5,4
1999;mbb2;5,6
1999;mbb2;4,8
1999;mbb2;6,1
1999;mbb2;5,4
1999;mbb2;6,6
1999;mbb2;12
1999;mbb2;4,4
1999;mbb2;7,8
1999;mbb2;6,2
1999;mbb2;5,5
1999;mbb2;3,1
1999;mbb2;5,5
1999;mbb2;3,1
1999;mbb2;5,5
1999;mbb2;5,7
1999;mbb2;5,9
1999;mbb2;12,8
1999;mbb2;5,5
1999;mbb2;8,4
1999;mbb2;4
1999;mbb2;6,3
1999;mbb2;5,6
1999;mbb2;4,5
1999;mbb2;3,6
1999;mbb2;6,8
1999;mbb2;6,5
1999;mbb2;3
1999;mbb2;1,6
1999;mbb2;1,3
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;2
1999;mbb2;1,6
1999;mbb2;1,7
1999;mbb2;1,8
1999;mbb2;1,5
1999;mbb2;1,3
1999;mbb2;1,6
1999;mbb2;9,4
1999;mbb2;1,7
1999;mbb2;1,3
1999;mbb2;5,7
1999;mbb2;4
1999;mbb2;3,3
1999;mbb2;2
1999;mbb2;2,1
1999;mbb2;2,5
1999;mbb2;1,4
1999;mbb2;4,3
1999;mbb2;5,2
1999;mbb2;4,6
1999;mbb2;1,7
1999;mbb2;2
1999;mbb2;1,4
1999;mbb2;5,8
1999;mbb2;4,4
1999;mbb2;1,9
1999;mbb2;6,2
1999;mbb2;2,7
1999;mbb2;1,6
1999;mbb2;7,6
1999;mbb2;5,2
1999;mbb2;4,9
1999;mbb2;4,4
1999;mbb2;2,2
1999;mbb2;1,7
1999;mbb2;6,6
1999;mbb2;2,3
1999;mbb2;3,2
1999;mbb2;3,5
1999;mbb2;1,8
1999;mbb2;2,6
1999;mbb2;1,7
1999;mbb2;5,8
1999;mbb2;3
1999;mbb2;1,8
1999;mbb2;1,9
1999;mbb2;4,4
1999;mbb2;1,8
1999;mbb2;1,6
1999;mbb2;3,7
1999;mbb2;1,7
1999;mbb2;1,8
1999;mbb2;2
1999;mbb2;1,8
1999;mbb2;2
1999;mbb2;1,9
1999;mbb2;1,9
1999;mbb2;5,9
1999;mbb2;5,8
1999;mbb2;5,7
1999;mbb2;8,2
1999;mbb2;5,7
1999;mbb2;5,5
1999;mbb2;2,1
1999;mbb2;1,6
1999;mbb2;4,2
1999;mbb2;4,6
1999;mbb2;1,3
1999;mbb2;6,3
1999;mbb2;2
1999;mbb2;1,6
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;4,7
1999;mbb2;3,5
1999;mbb2;4
1999;mbb2;5,3
1999;mbb2;2
1999;mbb2;2,5
1999;mbb2;1,8
1999;mbb2;1,4
1999;mbb2;1,4
1999;mbb2;1,8
1999;mbb2;1,7
1999;mbb2;1,8
1999;mbb2;1,5
1999;mbb2;2
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;2
1999;mbb2;1,7
1999;mbb2;1,2
1999;mbb2;1,7
1999;mbb2;1,7
1999;mbb2;2
1999;mbb2;1,8
1999;mbb2;2,9
1999;mbb2;1,6
1999;mbb2;1,8
1999;mbb2;1,6
1999;mbb2;1,3
1999;mbb2;1,4
1999;mbb2;1,9
1999;mbb2;1,7
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,9
1999;mbb2;2
1999;mbb2;1,9
1999;mbb2;1,7
1999;mbb2;1,7
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,7
1999;mbb2;1,5
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;2,1
1999;mbb2;1,9
1999;mbb2;1,7
1999;mbb2;1,5
1999;mbb2;1,8
1999;mbb2;1,4
1999;mbb2;2
1999;mbb2;1,9
1999;mbb2;2,3
1999;mbb2;2,3
1999;mbb2;1,2
1999;mbb2;1,6
1999;mbb2;1,8
1999;mbb2;1,4
1999;mbb2;1,6
1999;mbb2;1,6
1999;mbb2;1,3
1999;mbb2;1,5
1999;mbb2;6,5
1999;mbb2;1,3
1999;mbb2;1,5
1999;mbb2;1,9
1999;mbb2;1,8
1999;mbb2;1,4
1999;mbb2;1,7
1999;mbb2;1,3
1999;mbb2;1,8
1999;mbb2;2
1999;mbb2;1,4
1999;mbb2;1,7
1999;mbb2;1,2
1999;mbb2;1,7
1999;mbb2;7,7
1999;mbb2;8,2
1999;mbb2;4,9
1999;mbb2;4,6
1999;mbb2;6,1
1999;mbb2;5,5
1999;mbb2;11,8
1999;mbb2;6,4
1999;mbb2;4,9
1999;mbb2;4,7
1999;mbb2;5,8
1999;mbb2;5,6
1999;mbb2;5
1999;mbb2;8,2
1999;mbb2;4,1
1999;mbb2;12,4
1999;mbb2;4,8
1999;mbb2;1,9
1999;mbb2;3,8
1999;mbb2;5,6
1999;mbb2;3,2
1999;mbb2;12,5
1999;mbb2;4,8
1999;mbb2;4,6
1999;mbb2;5
1999;mbb2;3,5
1999;mbb2;1,9
1999;mbb2;4,1
1999;mbb2;3,2
1999;mbb2;3,2
1999;mbb2;2,3
1999;mbb2;1,9
1999;mbb2;1,9
1999;mbb2;6,3
1999;mbb2;6,3
1999;mbb2;6,2
1999;mbb2;4,5
1999;mbb2;5,9
1999;mbb2;3,8
1999;mbb2;4,9
1999;mbb2;4,4
1999;mbb2;3,7
1999;mbb2;5
1999;mbb2;13,7
1999;mbb2;4,7
1999;mbb2;4,7
1999;mbb2;4,3
1999;mbb2;16
1999;mbb2;4,8
1999;mbb2;5,6
1999;mbb2;4
1999;mbb2;3,6
1999;mbb2;5,6
1999;mbb2;5,8
1999;mbb2;5
1999;mbb2;5,2
1999;mbb2;5,3
1999;mbb2;5,2
1999;mbb2;8,2
1999;mbb2;6,5
1999;mbb2;6,9
1999;mbb2;4,7
1999;mbb2;7,2
1999;mbb2;4,2
1999;mbb2;5,3
1999;mbb2;8,4
1999;mbb2;13,2
1999;mbb2;5,7
1999;mbb2;4,9
1999;mbb2;6
1999;mbb2;4,8
1999;mbb2;6,3
1999;mbb2;3,6
1999;mbb2;4,1
1999;mbb2;6,3
1999;mbb2;3,7
1999;mbb2;5,5
1999;mbb2;6,8
1999;mbb2;2
1999;mbb2;1,9
1999;mbb2;1,8
1999;mbb2;2
1999;mbb2;1,7
1999;mbb2;6,4
1999;mbb2;3,6
1999;mbb2;5,2
1999;mbb2;2,3
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;5,2
1999;mbb2;4,6
1999;mbb2;5,3
1999;mbb2;5,4
1999;mbb2;5,7
1999;mbb2;4,1
1999;mbb2;4,7
1999;mbb2;3,9
1999;mbb2;3,9
1999;mbb2;4,4
1999;mbb2;2,1
1999;mbb2;3,8
1999;mbb2;2
1999;mbb2;5,3
1999;mbb2;1,6
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,5
1999;mbb2;5,2
1999;mbb2;1,6
1999;mbb2;4,7
1999;mbb2;5
1999;mbb2;2,2
1999;mbb2;1,7
1999;mbb2;1,9
1999;mbb2;1,6
1999;mbb2;2,1
1999;mbb2;1,5
1999;mbb2;2,2
1999;mbb2;2
1999;mbb2;2
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;1,8
1999;mbb2;2
1999;mbb2;1,9
1999;mbb2;2
1999;mbb2;5,3
1999;mbb2;1,6
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,5
1999;mbb2;5,2
1999;mbb2;1,6
1999;mbb2;4,7
1999;mbb2;5
1999;mbb2;2,2
1999;mbb2;1,7
1999;mbb2;1,9
1999;mbb2;1,6
1999;mbb2;2,1
1999;mbb2;1,5
1999;mbb2;2,2
1999;mbb2;2
1999;mbb2;2
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;1,8
1999;mbb2;2
1999;mbb2;1,9
1999;mbb2;1,5
1999;mbb2;1,4
1999;mbb2;1,7
1999;mbb2;1,8
1999;mbb2;1,4
1999;mbb2;2
1999;mbb2;1,9
1999;mbb2;2,1
1999;mbb2;1,7
1999;mbb2;2,4
1999;mbb2;1,5
1999;mbb2;1,6
1999;mbb2;1,7
1999;mbb2;2,1
1999;mbb2;2
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,9
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;1,7
1999;mbb2;2,2
1999;mbb2;2
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,8
1999;mbb2;4,5
1999;mbb2;1,8
1999;mbb2;1,9
1999;mbb2;5,9
1999;mbb2;2,1
1999;mbb2;3,2
1999;mbb2;1,7
1999;mbb2;2
1999;mbb2;1,4
1999;mbb2;1,5
1999;mbb2;1,6
1999;mbb2;1,7
1999;mbb2;2,1
1999;mbb2;2
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,9
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;1,7
1999;mbb2;2,2
1999;mbb2;2
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,8
1999;mbb2;4,5
1999;mbb2;1,8
1999;mbb2;1,9
1999;mbb2;5,9
1999;mbb2;2,1
1999;mbb2;3,2
1999;mbb2;1,7
1999;mbb2;2
1999;mbb2;1,4
1999;mbb2;1,5
1999;mbb2;1,8
1999;mbb2;1,6
1999;mbb2;6,4
1999;mbb2;5
1999;mbb2;2,2
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,8
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;2,2
1999;mbb2;1,7
1999;mbb2;3
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;1,8
1999;mbb2;1,5
1999;mbb2;2,1
1999;mbb2;1,8
1999;mbb2;3,7
1999;mbb2;3,1
1999;mbb2;2,1
1999;mbb2;2,3
1999;mbb2;1,7
1999;mbb2;2,1
1999;mbb2;1,7
1999;mbb2;1,8
1999;mbb2;1,9
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;2,2
1999;mbb2;1,7
1999;mbb2;1,9
1999;mbb2;1,6
1999;mbb2;2,2
1999;mbb2;1,5
1999;mbb2;1,9
1999;mbb2;1,9
1999;mbb2;1,4
1999;mbb2;1,6
1999;mbb2;1,3
1999;mbb2;1,6
1999;mbb2;1,9
1999;mbb2;1,9
1999;mbb2;1,7
1999;mbb2;1,8
1999;mbb2;1,5
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;2,3
1999;mbb2;2,2
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;4,8
1999;mbb2;1,9
1999;mbb2;2
1999;mbb2;2
1999;mbb2;1,3
1999;mbb2;1,4
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,7
1999;mbb2;2,2
1999;mbb2;1,4
1999;mbb2;1,9
1999;mbb2;1,7
1999;mbb2;2
1999;mbb2;1,7
1999;mbb2;1,8
1999;mbb2;1,4
1999;mbb2;1,6
1999;mbb2;1,3
1999;mbb2;5,7
1999;mbb2;4,4
1999;mbb2;3,3
1999;mbb2;6,3
1999;mbb2;5,3
1999;mbb2;5,7
1999;mbb2;4,9
1999;mbb2;2,8
1999;mbb2;3,4
1999;mbb2;2,7
1999;mbb2;6,2
1999;mbb2;1,8
1999;mbb2;1,5
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;1,6
1999;mbb2;1,3
1999;mbb2;2
1999;mbb2;1,6
1999;mbb2;1,3
1999;mbb2;2
1999;mbb2;1,5
1999;mbb2;1,9
1999;mbb2;2,1
1999;mbb2;2
1999;mbb2;1,5
1999;mbb2;1,7
1999;mbb2;1,5
1999;mbb2;1,5
1999;mbb2;1,4
1999;mbb2;3
1999;mbb2;1,5
1999;mbb2;1,4
1999;mbb2;2,5
1999;mbb2;2,7
1999;mbb2;1,5
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;2
1999;mbb2;1,5
1999;mbb2;1,3
1999;mbb2;1,6
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;2,2
1999;mbb2;1,9
1999;mbb2;1,3
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;1,6
1999;mbb2;1,5
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;1,6
1999;mbb2;2
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,5
1999;mbb2;1,4
1999;mbb2;1,6
1999;mbb2;1,8
1999;mbb2;1,5
1999;mbb2;1,4
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,5
1999;mbb2;1,2
1999;mbb2;1,1
1999;mbb2;1,5
1999;mbb2;1,9
1999;mbb2;1,4
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;1,6
1999;mbb2;1,1
1999;mbb2;2,1
1999;mbb2;1,3
1999;mbb2;1,5
1999;mbb2;1,3
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;1,6
1999;mbb2;1,3
1999;mbb2;1,4
1999;mbb2;1,4
1999;mbb2;1,9
1999;mbb2;1,9
1999;mbb2;2,2
1999;mbb2;1,6
1999;mbb2;1,6
1999;mbb2;1,8
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,5
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,5
1999;mbb2;1,3
1999;mbb2;2
1999;mbb2;1,6
1999;mbb2;1,8
1999;mbb2;1,8
1999;mbb2;1,3
1999;mbb2;1,3
1999;mbb2;2,1
1999;mbb2;1,7
1999;mbb2;1,5
1999;mbb2;1,5
1999;mbb2;2,1
1999;mbb2;1,3
1999;mbb2;1,9
1999;mbb2;1,2
1999;mbb2;1,1
1999;mbb2;1,2
1999;mbb2;1,8
1999;mbb2;1,5
1999;mbb2;1,1
1999;mbb2;1,3
1999;mbb2;2,1
1999;mbb2;1,6
1999;mbb2;1,3
1999;mbb2;1,7
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;1,1
1999;mbb2;1,7
1999;mbb2;1,9
1999;mbb2;1,7
1999;mbb2;1,5
1999;mbb2;1,4
1999;mbb2;1,7
1999;mbb2;1,9
1999;mbb2;1,8
1999;mbb2;1,4
1999;mbb2;1,6
1999;mbb2;2,1
1999;mbb2;1,4
1999;mbb2;2
1999;mbb2;1,8
1999;mbb2;1,1
1999;mbb2;2
1999;mbb2;1,8
1999;mbb2;1,5
1999;mbb2;1,3
1999;mbb2;1,5
1999;mbb2;0,8
1999;mbb2;1,7
1999;mbb2;1,7
1999;mbb2;1,5
1999;mbb2;1,3
1999;mbb2;1,2
1999;mbb2;4,7
1999;mbb2;1,8
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,4
1999;mbb2;1,2
1999;mbb2;1,3
1999;mbb2;1,1
1999;mbb2;1,7
1999;mbb2;1,8
1999;mbb2;1,3
1999;mbb2;1,1
1999;mbb2;2,2
1999;mbb2;1,4
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;1,9
1999;mbb2;1,2
1999;mbb2;1,3
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,3
1999;mbb2;6,6
1999;mbb2;2
1999;mbb2;1,5
1999;mbb2;2,1
1999;mbb2;1,5
1999;mbb2;1,8
1999;mbb2;1,3
1999;mbb2;1,2
1999;mbb2;2
1999;mbb2;1,7
1999;mbb2;2
1999;mbb2;1,4
1999;mbb2;1,6
1999;mbb2;1,8
1999;mbb2;3,2
1999;mbb2;6
1999;mbb2;2
1999;mbb2;5,1
1999;mbb2;5
1999;mbb2;3,2
1999;mbb2;1,4
1999;mbb2;1,8
1999;mbb2;1,7
1999;mbb2;4,6
1999;mbb2;5
1999;mbb2;1,6
1999;mbb2;1,8
1999;mbb2;1,7
1999;mbb2;1,6
1999;mbb2;1,4
1999;mbb2;1,6
1999;mbb2;1,3
1999;mbb2;1,2
2000;mbb1;1,9
2000;mbb1;1,3
2000;mbb1;1
2000;mbb1;1,6
2000;mbb1;1,3
2000;mbb1;1,6
2000;mbb1;1,7
2000;mbb1;5,2
2000;mbb1;1,5
2000;mbb1;2,2
2000;mbb1;1,3
2000;mbb1;1,8
2000;mbb1;1,7
2000;mbb1;1,7
2000;mbb1;3,9
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;NA
2000;mbb1;2
2000;mbb1;1,5
2000;mbb1;1,4
2000;mbb1;5,2
2000;mbb1;2,4
2000;mbb1;1,4
2000;mbb1;3,1
2000;mbb1;2,2
2000;mbb1;2,8
2000;mbb1;1,9
2000;mbb1;1,3
2000;mbb1;3,8
2000;mbb1;2,5
2000;mbb1;1,2
2000;mbb1;2,2
2000;mbb1;1,5
2000;mbb1;1,7
2000;mbb1;1,9
2000;mbb1;1,8
2000;mbb1;1,9
2000;mbb1;1,5
2000;mbb1;2
2000;mbb1;3,5
2000;mbb1;1,6
2000;mbb1;2,3
2000;mbb1;2
2000;mbb1;1
2000;mbb1;1,8
2000;mbb1;4
2000;mbb1;1,4
2000;mbb1;1,3
2000;mbb1;2,4
2000;mbb1;3
2000;mbb1;1,2
2000;mbb1;1,5
2000;mbb1;12,8
2000;mbb1;6,9
2000;mbb1;9,4
2000;mbb1;5,8
2000;mbb1;7,7
2000;mbb1;1,7
2000;mbb1;1,5
2000;mbb1;2
2000;mbb1;9
2000;mbb1;3,4
2000;mbb1;14,3
2000;mbb1;9,2
2000;mbb1;7,2
