"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012"
"(0.1,1.2]";0;3,33333333333333;6,66666666666667;6,66666666666667;0;3,33333333333333;8480;36,6666666666667;20;40;86,6666666666667;196,666666666667;630;220;66,6666666666667;663,333333333333;96,6666666666667;213,333333333333;190;113,333333333333;126,666666666667
"(1.2,1.8]";0;3,33333333333333;50;40;0;0;203,333333333333;403,333333333333;56,6666666666667;123,333333333333;46,6666666666667;363,333333333333;703,333333333333;173,333333333333;66,6666666666667;880;416,666666666667;346,666666666667;206,666666666667;113,333333333333;50
"(1.8,8]";5;170;426,666666666667;196,666666666667;133,333333333333;60;336,666666666667;1600;1730;2156,66666666667;1533,33333333333;1096,66666666667;1346,66666666667;743,333333333333;436,666666666667;630;693,333333333333;980;1190;703,333333333333;456,666666666667
"(8,18.2]";50;26,6666666666667;293,333333333333;233,333333333333;203,333333333333;153,333333333333;180;36,6666666666667;116,666666666667;293,333333333333;280;640;886,666666666667;610;466,666666666667;540;506,666666666667;356,666666666667;546,666666666667;776,666666666667;576,666666666667
