"x"
"1992";55
"1993";201,666666666667
"1994";776,666666666667
"1995";473,333333333333
"1996";336,666666666667
"1997";213,333333333333
"1998";750
"1999";2073,33333333333
"2000";1913,33333333333
"2001";2606,66666666667
"2002";1916,66666666667
"2003";2220
"2004";3330
"2005";1623,33333333333
"2006";993,333333333333
"2007";2546,66666666667
"2008";1683,33333333333
"2009";1860
"2010";2056,66666666667
"2011";1636,66666666667
"2012";1170
