year;sample;Length.mm
1994;me2;2,3
1994;me2;6,1
1994;me2;1,6
1994;me2;2,2
1994;me2;5,9
1994;me2;1,8
1994;me2;2,7
1994;me2;7,1
1994;me2;7,2
1994;me2;8,1
1994;me2;8,8
1994;me2;15,4
1994;me3;14,5
1994;me3;15,1
1994;me3;13,9
1994;me3;13,9
1994;me3;13,5
1994;me3;13,4
1994;me3;12,7
1994;me3;12,5
1994;me3;8,6
1994;me3;7,2
1994;me3;6,7
1994;me3;6
1994;me3;4,3
1994;me3;5,2
1994;me3;5,7
1994;me3;12,1
1994;me3;2
1994;me3;1,8
1994;me3;4,2
1994;me3;4,7
1994;me3;6,4
1994;me3;7,2
1994;me3;7
1994;me3;2,2
1994;me3;8,1
1994;me3;5,8
1994;me3;7,5
1994;me3;7,2
1994;me3;11,1
1994;me3;6,2
1994;me3;7,2
1994;me3;12,9
1994;me3;5,1
1994;me3;7,1
1994;me3;6,7
1994;me3;5
1994;me3;2,2
1994;me3;2,2
1994;me3;4,3
1994;me3;4,2
1994;me3;2,1
1994;me3;2
1994;me3;2,3
1994;me3;7,1
1994;me3;1,6
1994;me3;7,2
1994;me3;5,3
1994;me3;6,7
1994;me3;2,4
1994;me3;2,5
1994;me3;3,8
1994;me3;6,3
1995;me1;1,9
1995;me1;1,7
1995;me1;1,4
1995;me1;2
1995;me1;2,1
1995;me1;14,3
1995;me1;6,7
1995;me1;6
1995;me1;2,4
1995;me1;8,1
1995;me1;10
1995;me1;7,9
1995;me1;9,5
1995;me1;9,5
1995;me1;1,8
1995;me1;7,7
1995;me1;10,7
1995;me1;9,7
1995;me1;8,7
1995;me1;8,1
1995;me1;5,9
1995;me1;5,8
1995;me1;8,5
1995;me1;5
1995;me1;5,1
1995;me1;4,9
1995;me1;9,3
1995;me1;11
1995;me1;4,6
1995;me1;10,8
1995;me1;6,2
1995;me1;10,1
1995;me1;5,3
1995;me1;8,3
1995;me1;13,4
1995;me1;10,1
1995;me1;10,5
1995;me1;8,8
1995;me1;2
1995;me1;5,8
1995;me1;8,5
1995;me1;9,3
1995;me1;6
1995;me1;10,2
1995;me1;6,2
1995;me2;3,9
1995;me2;1,8
1995;me2;2,2
1995;me2;2,4
1995;me2;2,1
1995;me2;1,6
1995;me2;12,1
1995;me2;1,7
1995;me2;1,4
1995;me2;2
1995;me2;2,1
1995;me2;2
1995;me2;1,9
1995;me2;1,5
1995;me2;1,8
1995;me2;2,7
1995;me2;1,3
1995;me2;2
1995;me2;1,2
1995;me2;14,9
1995;me2;8,7
1995;me2;3,7
1995;me2;9,9
1995;me2;6,3
1995;me2;6,8
1995;me2;7,9
1995;me2;4,2
1995;me2;13
1995;me2;11,3
1995;me2;8,8
1995;me2;11,1
1995;me2;2,8
1995;me2;5,8
1995;me2;12,6
1995;me2;5,5
1995;me2;6,6
1995;me2;6,4
1995;me2;12
1995;me2;7,4
1995;me2;7,7
1995;me2;3
1995;me2;7,7
1995;me2;10,6
1995;me2;6,6
1995;me2;1
1995;me2;10,3
1995;me2;10,5
1995;me2;2,5
1995;me2;6,2
1995;me2;9,9
1995;me2;5,6
1995;me2;7,4
1995;me2;3,5
1995;me2;6,4
1995;me2;10,5
1995;me2;12,7
1995;me2;1,8
1995;me3;2,2
1995;me3;2
1995;me3;1,5
1995;me3;2,6
1995;me3;9,9
1995;me3;11,1
1995;me3;14,6
1995;me3;11,1
1995;me3;10,5
1995;me3;13,6
1995;me3;6,6
1995;me3;10,1
1995;me3;6,7
1995;me3;10,9
1995;me3;10,1
1995;me3;9,2
1995;me3;9,6
1995;me3;9,6
1995;me3;10,6
1995;me3;11,2
1995;me3;9,4
1995;me3;9,3
1995;me3;10,5
1995;me3;9,7
1995;me3;12,6
1995;me3;4,9
1995;me3;5,6
1995;me3;5
1995;me3;10,5
1995;me3;10
1995;me3;8,1
1995;me3;14,4
1995;me3;10,2
1995;me3;14
1995;me3;10,4
1995;me3;10,9
1995;me3;10,1
1995;me3;12,1
1995;me3;9,6
1995;me3;10,2
1995;me3;9,5
1996;me1;8,5
1996;me1;4,1
1996;me1;8,8
1996;me1;2,4
1996;me1;4,5
1996;me1;2,3
1996;me1;7,8
1996;me1;12,7
1996;me1;11,6
1996;me1;4
1996;me1;14,7
1996;me1;NA
1996;me1;6,9
1996;me1;7,5
1996;me1;13,3
1996;me1;3,2
1996;me1;4,1
1996;me1;9,9
1996;me1;16,9
1996;me1;12,3
1996;me1;13,3
1996;me1;3,6
1996;me1;9,8
1996;me1;3,4
1996;me1;3,1
1996;me1;2,6
1996;me1;2,6
1996;me1;2,3
1996;me1;5,1
1996;me1;5,8
1996;me1;3
1996;me1;8,1
1996;me1;3
1996;me1;2,9
1996;me1;3,3
1996;me1;4,6
1996;me1;11
1996;me1;3,1
1996;me1;9,2
1996;me1;3,4
1996;me2;2,2
1996;me2;10,3
1996;me2;2,4
1996;me2;11
1996;me2;7,9
1996;me2;9,2
1996;me2;11,2
1996;me2;11,3
1996;me2;10,2
1996;me2;2,1
1996;me2;8,9
1996;me2;11
1996;me2;11,3
1996;me2;13
1996;me2;12,3
1996;me2;11,8
1996;me2;14,7
1996;me2;10,3
1996;me2;13,5
1996;me2;10,1
1996;me2;8,3
1996;me2;10,2
1996;me2;6,5
1996;me2;12,1
1996;me2;9,8
1996;me2;10,5
1996;me2;7,5
1996;me2;13,2
1996;me2;10,8
1996;me2;8,1
1996;me2;8,1
1996;me2;13,1
1996;me2;6,5
1996;me3;5
1996;me3;9,5
1996;me3;11,8
1996;me3;3,8
1996;me3;11,4
1996;me3;11,5
1996;me3;8,8
1996;me3;10
1996;me3;9,2
1996;me3;6,8
1996;me3;7,7
1996;me3;8,5
1996;me3;10,9
1996;me3;9,5
1996;me3;12
1996;me3;10,7
1996;me3;6,4
1996;me3;11,3
1996;me3;10,3
1996;me3;7
1996;me3;10
1996;me3;15,1
1996;me3;11,2
1996;me3;12,5
1996;me3;6,6
1996;me3;4,9
1996;me3;11,5
1996;me3;8,9
1996;me3;8,8
1997;me1;12,5
1997;me1;8,9
1997;me1;7,1
1997;me1;12,4
1997;me1;13,6
1997;me1;12,8
1997;me1;11,3
1997;me1;12,9
1997;me1;9,8
1997;me1;12,8
1997;me1;15,7
1997;me1;14,1
1997;me1;12
1997;me1;11,1
1997;me1;12,7
1997;me1;12,3
1997;me1;9
1997;me1;11,4
1997;me1;13,5
1997;me1;5,9
1997;me1;5,6
1997;me2;1
1997;me2;7,3
1997;me2;7,2
1997;me2;6,2
1997;me2;5,2
1997;me2;12,2
1997;me2;6,9
1997;me2;9,3
1997;me2;8,3
1997;me2;6,5
1997;me2;7,8
1997;me2;11,8
1997;me2;11,4
1997;me2;12,7
1997;me2;8,5
1997;me2;10,9
1997;me2;11,2
1997;me2;8,3
1997;me2;7,1
1997;me2;9,1
1997;me3;11,4
1997;me3;11,6
1997;me3;13,9
1997;me3;11,9
1997;me3;11,4
1997;me3;5,5
1997;me3;13,6
1997;me3;12,4
1997;me3;11,3
1997;me3;12,8
1997;me3;12
1997;me3;12,4
1997;me3;11,6
1997;me3;11,8
1997;me3;10,2
1997;me3;9,5
1997;me3;6,2
1997;me3;6,5
1997;me3;8,4
1997;me3;8,3
1997;me3;8
1997;me3;5,7
1997;me3;4,1
1997;me3;5,3
1998;me1;1,7
1998;me1;1,2
1998;me1;1,2
1998;me1;1,4
1998;me1;1,2
1998;me1;1,3
1998;me1;1
1998;me1;0,3
1998;me1;0,3
1998;me1;0,3
1998;me1;0,3
1998;me1;0,3
1998;me1;0,3
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,4
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,5
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,6
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,7
1998;me1;0,8
1998;me1;0,8
1998;me1;0,8
1998;me1;0,8
1998;me1;0,8
1998;me1;0,8
1998;me1;0,8
1998;me1;0,8
1998;me1;0,8
1998;me1;0,8
1998;me1;0,8
1998;me1;0,8
1998;me1;10,3
1998;me1;9,9
1998;me1;14,2
1998;me1;16,8
1998;me1;14,1
1998;me1;12,7
1998;me1;13,8
1998;me1;11,6
1998;me1;13,8
1998;me1;4,7
1998;me1;13,4
1998;me1;11,3
1998;me1;15
1998;me1;10,6
1998;me1;13,7
1998;me1;13,4
1998;me1;12,6
1998;me1;12,2
1998;me1;12,6
1998;me1;11,7
1998;me1;2,6
1998;me1;1,6
1998;me1;2,2
1998;me1;2
1998;me1;1,9
1998;me1;2,6
1998;me1;1,2
1998;me1;2,9
1998;me1;1,8
1998;me1;2,1
1998;me1;2,7
1998;me1;1,5
1998;me1;1,6
1998;me1;1,8
1998;me1;1,7
1998;me1;2,1
1998;me1;2
1998;me1;2,3
1998;me1;1,8
1998;me1;2,1
1998;me1;1,9
1998;me1;2,6
1998;me1;2,4
1998;me1;3
1998;me1;3
1998;me1;1,9
1998;me1;1,6
1998;me1;2
1998;me1;2,1
1998;me1;2,2
1998;me1;1,7
1998;me1;1,7
1998;me1;2
1998;me1;1,5
1998;me1;1,7
1998;me1;1,6
1998;me1;2,1
1998;me1;2
1998;me1;1,8
1998;me1;1,6
1998;me1;2
1998;me1;1,8
1998;me1;1,7
1998;me1;2,2
1998;me1;2,2
1998;me1;2,1
1998;me2;1,9
1998;me2;1,9
1998;me2;1,2
1998;me2;1,6
1998;me2;1,3
1998;me2;2
1998;me2;1,3
1998;me2;1,2
1998;me2;2
1998;me2;1,3
1998;me2;1,9
1998;me2;1,2
1998;me2;1,6
1998;me2;1,6
1998;me2;1,6
1998;me2;1,2
1998;me2;1,6
1998;me2;1,3
1998;me2;1,5
1998;me2;1,7
1998;me2;1,6
1998;me2;0,3
1998;me2;0,3
1998;me2;0,3
1998;me2;0,3
1998;me2;0,3
1998;me2;0,3
1998;me2;0,3
1998;me2;0,3
1998;me2;0,3
1998;me2;0,3
1998;me2;0,3
1998;me2;0,3
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,4
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,5
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
1998;me2;0,6
