"x"
"1992";55
"1993";196,666666666667
"1994";720
"1995";430
"1996";336,666666666667
"1997";213,333333333333
"1998";516,666666666667
"1999";1636,66666666667
"2000";1846,66666666667
"2001";2450
"2002";1813,33333333333
"2003";1736,66666666667
"2004";2233,33333333333
"2005";1353,33333333333
"2006";903,333333333333
"2007";1170
"2008";1200
"2009";1336,66666666667
"2010";1736,66666666667
"2011";1480
"2012";1033,33333333333
