CRUISEINFO ,,,,,,,,,,
90,COUNTRY CODE,RUSSIA,,,,,,,,
,PROJECT ,Data archaeology and rescue,,,,,,,,
,INSTITUTE,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,PLATFORM,,,,,,,,,
,CRUISE,,,,,,,,,
,REFERENCE,,,,,,,,,
,COUNTING,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,VOUCHER,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
3,NUMBER,,,,,,,,,
STATION,2577,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,1,22,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,UNDER ICE MESUREMENTS,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,0.1,24,
,5,0.4,27.2,
,10,0.9,27.5,
,15,1.4,27.5,
,25,2.1,28,
,50,2.4,28.3,
,65,3.1,28.4,

STATION,2589,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,2,3,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,0.1,25.6,,,,,,,
,5,0,27,,,,,,,
,10,0,27.4,,,,,,,
,15,0.9,27.4,,,,,,,
,25,2.3,28,,,,,,,
,50,2.7,28.3,,,,,,,
,65,2.8,28.3,,,,,,,

STATION,2596,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,2,10,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.6,19.9,,,,,,,
,5,0.2,27.2,,,,,,,
,10,0.2,27.4,,,,,,,
,15,1.1,27.5,,,,,,,
,25,2.4,28.1,,,,,,,
,50,2.4,28.6,,,,,,,
,65,2.4,28.6,,,,,,,

STATION,2607,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,2,21,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.3,21.9,,,,,,,
,5,1.3,27.8,,,,,,,
,10,1.7,28,,,,,,,
,15,1.8,28.2,,,,,,,
,25,1.9,28.8,,,,,,,
,50,0.7,29,,,,,,,
,65,0.6,29,,,,,,,

STATION,2616,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,1,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.6,16.2,,,,,,,
,5,-1,27.2,,,,,,,
,10,-0.3,27.5,,,,,,,
,15,0.4,28,,,,,,,
,25,1.5,28.7,,,,,,,
,50,0.5,29.1,,,,,,,
,65,0.2,29.1,,,,,,,

STATION,2626,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,11,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-1,23.2,,,,,,,
,5,-1,27.1,,,,,,,
,10,-0.8,27.4,,,,,,,
,15,0,27.7,,,,,,,
,25,1.3,28.3,,,,,,,
,50,-0.3,29.2,,,,,,,
,65,-0.4,29.3,,,,,,,

STATION,2636,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,21,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-1.2,26.7,,,,,,,
,5,-0.5,27.5,,,,,,,
,10,-0.1,28,,,,,,,
,15,-0.1,28,,,,,,,
,25,0.2,28.6,,,,,,,
,50,-0.4,29.2,,,,,,,
,65,-0.6,29.3,,,,,,,

STATION,2645,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,30,1968

HEADERS,,, , , 
LAT END,66,19.5,,N,
LONG END,33,39.4,,E,
BOTTOM DEPTH,65,m,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,,
units,m,C,psu,,
decimal places,0,1,1,,
,0,-0.7,24.4,,
,5,-0.3,27.8,,
,10,-1,28.1,,
,15,-0.9,28.2,,
,25,-0.5,28.4,,
,50,0,29,,
,65,0,29,,,,,,,

STATION,2658,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,12,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.5,20.6,,,,,,,
,5,-0.6,28,,,,,,,
,10,-1,28.2,,,,,,,
,15,-1,28.2,,,,,,,
,25,-0.9,28.2,,,,,,,
,50,-0.4,28.9,,,,,,,
,65,-0.3,28.9,,,,,,,

STATION,2666,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,20,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-1.2,26.2,,,,,,,
,5,-0.9,27.9,,,,,,,
,10,-0.9,28,,,,,,,
,15,-0.9,28.1,,,,,,,
,25,-1,28.2,,,,,,,
,50,-0.7,28.6,,,,,,,
,65,-0.6,28.7,,,,,,,

STATION,2676,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,30,1968

HEADERS,,, , , 
LAT END,66,19.5,,N,
LONG END,33,39.4,,E,
BOTTOM DEPTH,65,m,,,
COMMENTS,,,,,

DETAILS,DEPTH,TEMP,SAL,,
units,m,C,psu,,
decimal places,0,1,1,,
,0,-1.1,22.9,,
,5,-1.1,27.2,,
,10,-0.9,27.5,,
,15,-0.8,27.5,,
,25,-0.6,28.1,,
,50,-0.8,29,,
,65,-0.8,29.1,,

STATION,2683,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,7,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.7,15.7,,,,,,,
,5,-0.8,27.1,,,,,,,
,10,-0.8,27.3,,,,,,,
,15,-0.7,27.5,,,,,,,
,25,-0.6,28.1,,,,,,,
,50,-0.8,29,,,,,,,
,65,-0.8,29.1,,,,,,,

STATION,2697,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,21,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,1.7,25.2,,,,,,,
,5,1.7,25.2,,,,,,,
,10,0.4,26.6,,,,,,,
,15,-0.2,27.4,,,,,,,
,25,-0.6,28.1,,,,,,,
,50,-0.8,28.8,,,,,,,
,65,-0.8,28.8,,,,,,,

STATION,2707,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,31,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,6.9,24,
,5,5.7,24.7,
,10,2.7,25.9,
,15,0.7,26.8,
,25,-0.7,28.6,
,50,-0.9,29.1,
,65,-0.9,29.1,

STATION,2717,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,10,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,7.9,24,,,,,,,
,5,7.9,24.2,,,,,,,
,10,2.5,25.7,,,,,,,
,15,0.9,27.4,,,,,,,
,25,-0.2,28.2,,,,,,,
,50,-0.8,28.8,,,,,,,
,65,-0.8,28.9,,,,,,,

STATION,2726,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,19,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,11,22.7,,,,,,,
,5,7.6,24.5,,,,,,,
,10,2.7,26.5,,,,,,,
,15,0.6,27.8,,,,,,,
,25,-0.4,28.5,,,,,,,
,50,-0.6,28.7,,,,,,,
,65,-0.6,28.7,,,,,,,

STATION,2728,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,21,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,9.3,23.5,
,5,7.7,25,
,10,2.2,27,
,15,0.8,27.7,
,25,-0.2,28.4,
,50,-0.6,28.7,
,65,-0.6,28.7,

STATION,2738,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,1,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,11.6,25.4,,,,,,,
,5,11.5,25.5,,,,,,,
,10,9.2,25.7,,,,,,,
,15,4.3,26.9,,,,,,,
,25,0.9,27.7,,,,,,,
,50,-0.2,28.4,,,,,,,
,65,-0.4,28.4,,,,,,,

STATION,2747,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,10,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,11.5,24.2,,,,,,,
,5,11.2,25.6,,,,,,,
,10,11,25.9,,,,,,,
,15,6.2,26.3,,,,,,,
,25,2,27.5,,,,,,,
,50,0.3,28.2,,,,,,,
,65,0.3,28.2,,,,,,,

STATION,2757,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,20,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,12,25.4,,,,,,,
,5,11.9,25.7,,,,,,,
,10,11.1,26,,,,,,,
,15,10.9,26.6,,,,,,,
,25,7.7,26.6,,,,,,,
,50,0.6,28.2,,,,,,,
,65,0.5,28.3,,,,,,,

STATION,2761,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,24,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,11.8,23.1,,,,,,,
,5,11.9,26,,,,,,,
,10,11.5,26.1,,,,,,,
,15,11.4,26.3,,,,,,,
,25,4.2,27.2,,,,,,,
,50,0.8,28.2,,,,,,,
,65,0.7,28.2,,,,,,,

STATION,2767,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,30,1968

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,12.8,24.3,,,,,,,
,5,12.4,24.7,,,,,,,
,10,12.4,25.1,,,,,,,
,15,11.8,25.4,,,,,,,
,25,3.7,27.4,,,,,,,
,50,0.5,28.3,,,,,,,
,65,0.5,28.3,,,,,,,

STATION,2778,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,10,1968

HEADERS,,, , , ,,,,,
