CRUISEINFO ,,,,,,,,,,
90,COUNTRY CODE,RUSSIA,,,,,,,,
,PROJECT ,Data archaeology and rescue,,,,,,,,
,INSTITUTE,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,PLATFORM,,,,,,,,,
,CRUISE,,,,,,,,,
,REFERENCE,,,,,,,,,
,COUNTING,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,VOUCHER,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
3,NUMBER,,,,,,,,,
STATION,7347,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,2,12,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,UNDER ICE MESUREMENTS,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,-1.2,26.7,
,5,-1.3,26.9,
,10,-1.2,27,
,15,-1.1,27.4,
,25,-0.3,28.5,
,50,0.1,28.6,
,65,0.1,28.6,

STATION,7365,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,2,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-1.2,25.1,,,,,,,
,5,-1.2,26.1,,,,,,,
,10,-1.2,26.2,,,,,,,
,15,-1.2,27.4,,,,,,,
,25,-0.6,27.9,,,,,,,
,50,-0.2,28.5,,,,,,,
,65,-0.4,28.8,,,,,,,

STATION,7383,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,20,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-1.2,24.7,,,,,,,
,5,-1.2,25.3,,,,,,,
,10,-1.2,25.7,,,,,,,
,15,-1.2,26.5,,,,,,,
,25,-0.6,27.6,,,,,,,
,50,-0.2,28.3,,,,,,,
,65,-0.3,28.7,,,,,,,

STATION,7437,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,13,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.6,22,,,,,,,
,5,-0.3,24.9,,,,,,,
,10,-0.5,25.3,,,,,,,
,15,-0.7,26.1,,,,,,,
,25,-0.9,26.4,,,,,,,
,50,-0.9,28.3,,,,,,,
,65,-0.9,28.8,,,,,,,

STATION,7465,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,10,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,8.2,20,,,,,,,
,5,5,21.5,,,,,,,
,10,1.8,21.7,,,,,,,
,15,0.6,26.5,,,,,,,
,25,-0.2,28,,,,,,,
,50,-0.9,28.8,,,,,,,
,65,-0.9,28.8,,,,,,,

STATION,7475,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,20,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,8,18.1,,,,,,,
,5,7.5,20.1,,,,,,,
,10,5.5,20.3,,,,,,,
,15,4.6,24,,,,,,,
,25,0.7,26.2,,,,,,,
,50,-0.5,28,,,,,,,
,65,0,28.3,,,,,,,

STATION,7484,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,29,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,12.8,20.3,,,,,,,
,5,10,22.2,,,,,,,
,10,6,22.4,,,,,,,
,15,5.2,25.1,,,,,,,
,25,3.9,25.6,,,,,,,
,50,0.5,27.4,,,,,,,
,65,0.2,27.8,,,,,,,

STATION,7495,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,10,1981

HEADERS,,, , , 
LAT END,66,19.5,,N,
LONG END,33,39.4,,E,
BOTTOM DEPTH,65,m,,,
COMMENTS,,,,,

DETAILS,DEPTH,TEMP,SAL,,
units,m,C,psu,,
decimal places,0,1,1,,
,0,14.4,21.8,,
,5,11.5,22.6,,
,10,9.8,22.7,,
,15,7.2,24.1,,
,25,4.2,25.1,,
,50,1.2,27.1,,
,65,1.2,27.3,,,,,,,

STATION,7505,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,20,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,12.7,21.7,,,,,,,
,5,13,22.7,,,,,,,
,10,8,22.8,,,,,,,
,15,5.8,25.3,,,,,,,
,25,4.3,28,,,,,,,
,50,0.8,28,,,,,,,
,65,0.7,28.2,,,,,,,

STATION,7517,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,1,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,14.6,21.8,,,,,,,
,5,14.3,24.2,,,,,,,
,10,12.4,24.6,,,,,,,
,15,8.6,25.4,,,,,,,
,25,5.4,26.4,,,,,,,
,50,1.8,27.8,,,,,,,
,65,1.6,27.7,,,,,,,

STATION,7527,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,11,1981

HEADERS,,, , , 
LAT END,66,19.5,,N,
LONG END,33,39.4,,E,
BOTTOM DEPTH,65,m,,,
COMMENTS,,,,,

DETAILS,DEPTH,TEMP,SAL,,
units,m,C,psu,,
decimal places,0,1,1,,
,0,13.8,23.3,,
,5,14.2,23.4,,
,10,13.9,23.5,,
,15,12,23.6,,
,25,4,24.4,,
,50,0,28.2,,
,65,0,27.8,,

STATION,7536,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,20,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,11.2,23.5,,,,,,,
,5,9,23.7,,,,,,,
,10,5.6,23.8,,,,,,,
,15,4,26.2,,,,,,,
,25,2.5,26.2,,,,,,,
,50,0.8,27.2,,,,,,,
,65,0.7,27.6,,,,,,,

STATION,7547,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,31,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,10.6,23.5,,,,,,,
,5,10.6,23.4,,,,,,,
,10,10.6,23.3,,,,,,,
,15,10.6,24,,,,,,,
,25,5.2,24.9,,,,,,,
,50,2.2,25.4,,,,,,,
,65,2.1,27.4,,,,,,,

STATION,7557,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,9,10,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,9.6,23.6,
,5,10,23.5,
,10,10.2,23.3,
,15,10.2,23.6,
,25,9,26.5,
,50,2,26.5,
,65,1.6,28.2,

STATION,7568,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,9,21,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,7.5,23.3,,,,,,,
,5,8.8,23.3,,,,,,,
,10,8.6,23.3,,,,,,,
,15,7.3,24,,,,,,,
,25,3.4,26.2,,,,,,,
,50,1.4,27.8,,,,,,,
,65,1.3,27.2,,,,,,,

STATION,7576,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,9,29,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,6.7,23.6,,,,,,,
,5,6.6,23.5,,,,,,,
,10,6.6,23.5,,,,,,,
,15,6.2,26.7,,,,,,,
,25,5,27,,,,,,,
,50,1.2,27.2,,,,,,,
,65,1,27.2,,,,,,,

STATION,7587,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,10,10,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,7,25.1,
,5,7.1,24.3,
,10,7.2,24.5,
,15,6.8,25.6,
,25,5.2,26.4,
,50,1.7,27,
,65,1.6,28,

STATION,7598,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,10,21,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,4.5,25.6,,,,,,,
,5,4.5,25,,,,,,,
,10,5,25.1,,,,,,,
,15,6,25.1,,,,,,,
,25,5.8,26,,,,,,,
,50,2.8,27,,,,,,,
,65,2.4,27.2,,,,,,,

STATION,7606,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,10,29,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,4.2,25.2,,,,,,,
,5,4.3,25.4,,,,,,,
,10,4.3,25.7,,,,,,,
,15,4.8,25.9,,,,,,,
,25,4.6,25.7,,,,,,,
,50,2.4,27.9,,,,,,,
,65,2.2,27.7,,,,,,,

STATION,7619,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,11,11,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,2.8,26,,,,,,,
,5,2.8,24.9,,,,,,,
,10,2.9,25.2,,,,,,,
,15,3,25.2,,,,,,,
,25,3.5,25.6,,,,,,,
,50,2.7,27.2,,,,,,,
,65,2.1,27.3,,,,,,,

STATION,7629,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,11,21,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,2.1,25.2,,,,,,,
,5,2.1,25.4,,,,,,,
,10,2.2,25.5,,,,,,,
,15,3.2,25.6,,,,,,,
,25,3.2,26.3,,,,,,,
,50,1.5,27,,,,,,,
,65,1.1,27.5,,,,,,,

STATION,7638,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,11,30,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,0.6,25,,,,,,,
,5,0.7,25.2,,,,,,,
,10,1.5,25.4,,,,,,,
,15,1.7,25.7,,,,,,,
,25,1.9,25.4,,,,,,,
,50,2,27,,,,,,,
,65,2.1,27.2,,,,,,,

STATION,7648,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,12,10,1981

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

