"N2.mean.sqmeter";"N2.sem.sqmeter"
"2002";52,3529411764706;7,03418436043217
"2003";33,6842105263158;6,60518712210113
"2004";32,4137931034483;5,27908455135705
"2005";30;4,52324773972668
"2006";38,5714285714286;5,99193209148472
"2007";57,8048780487805;6,89644659297497
"2008";34,7846153846154;5,50408198851768
