CRUISEINFO ,,,,,,,,,,
90,COUNTRY CODE,RUSSIA,,,,,,,,
,PROJECT ,Data archaeology and rescue,,,,,,,,
,INSTITUTE,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,PLATFORM,,,,,,,,,
,CRUISE,,,,,,,,,
,REFERENCE,,,,,,,,,
,COUNTING,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,VOUCHER,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
3,NUMBER,,,,,,,,,
STATION,1104,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,1,10,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,UNDER ICE MESUREMENTS,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,-0.9,20.4,
,5,-1,27.2,
,10,-1.1,27.3,
,15,-1.1,27.4,
,25,-1.2,27.5,
,50,-0.1,28,
,65,0.1,28.2,

STATION,1114,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,1,20,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.9,17.2,,,,,,,
,5,-1.1,27.3,,,,,,,
,10,-1.3,27.5,,,,,,,
,15,-1.2,27.6,,,,,,,
,25,-1,27.8,,,,,,,
,50,-0.4,28.3,,,,,,,
,65,-0.4,28.4,,,,,,,

STATION,1125,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,1,31,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.7,13,,,,,,,
,5,-1.1,27.3,,,,,,,
,10,-1.2,27.6,,,,,,,
,15,-1.1,27.8,,,,,,,
,25,-0.8,28,,,,,,,
,50,-0.6,28.5,,,,,,,
,65,-0.6,28.6,,,,,,,

STATION,1135,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,2,10,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.6,10.4,,,,,,,
,5,-1.2,27.1,,,,,,,
,10,-1.3,27.7,,,,,,,
,15,-1.3,27.7,,,,,,,
,25,-1.2,27.7,,,,,,,
,50,-0.6,28.4,,,,,,,
,65,-0.6,27.5,,,,,,,

STATION,1146,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,2,21,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.8,14.9,,,,,,,
,5,-1.2,27.6,,,,,,,
,10,-1.3,27.9,,,,,,,
,15,-1.2,28,,,,,,,
,25,-1.1,28.1,,,,,,,
,50,-0.8,28.3,,,,,,,
,65,-0.7,28.4,,,,,,,

STATION,1157,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,3,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.9,14.8,,,,,,,
,5,-1.2,27.7,,,,,,,
,10,-1.3,27.9,,,,,,,
,15,-1.3,28,,,,,,,
,25,-1.3,28.3,,,,,,,
,50,-0.9,28.4,,,,,,,
,65,-0.9,28.4,,,,,,,

STATION,1165,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,11,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.8,15.1,,,,,,,
,5,-1.2,27.7,,,,,,,
,10,-1.1,28.1,,,,,,,
,15,-1,28.2,,,,,,,
,25,-0.8,28.3,,,,,,,
,50,-0.7,28.7,,,,,,,
,65,-0.7,28.7,,,,,,,

STATION,1175,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,21,1964

HEADERS,,, , , 
LAT END,66,19.5,,N,
LONG END,33,39.4,,E,
BOTTOM DEPTH,65,m,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,,
units,m,C,psu,,
decimal places,0,1,1,,
,0,-0.7,13.9,,
,5,-1.2,27.9,,
,10,-1.2,28,,
,15,-1.1,28.1,,
,25,-1,28.4,,
,50,-0.8,28.8,,
,65,-0.8,28.9,,,,,,,

STATION,1186,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,1,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.7,14,,,,,,,
,5,-1.1,27.6,,,,,,,
,10,-1.1,27.9,,,,,,,
,15,-1,28.1,,,,,,,
,25,-0.9,28.4,,,,,,,
,50,-0.8,28.7,,,,,,,
,65,-0.8,28.7,,,,,,,

STATION,1196,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,11,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.2,5.5,,,,,,,
,5,-1.2,27.4,,,,,,,
,10,-1.3,27.7,,,,,,,
,15,-1.2,27.9,,,,,,,
,25,-1,28.3,,,,,,,
,50,-0.8,28.8,,,,,,,
,65,-0.8,28.8,,,,,,,

STATION,1206,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,21,1964

HEADERS,,, , , 
LAT END,66,19.5,,N,
LONG END,33,39.4,,E,
BOTTOM DEPTH,65,m,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,,
units,m,C,psu,,
decimal places,0,1,1,,
,0,-0.5,9.1,,
,5,-1.1,26.8,,
,10,-1.2,27.4,,
,15,-1.1,27.7,,
,25,-1,28.2,,
,50,-0.9,28.6,,
,65,-0.9,28.6,,

STATION,1215,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,30,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.2,5.2,,,,,,,
,5,-1,26.3,,,,,,,
,10,-0.9,27.4,,,,,,,
,15,-0.9,27.7,,,,,,,
,25,-1,28.3,,,,,,,
,50,-0.9,28.5,,,,,,,
,65,-0.9,28.6,,,,,,,

STATION,1225,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,10,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,0.1,1.7,,,,,,,
,5,-0.5,25.5,,,,,,,
,10,-1,26.9,,,,,,,
,15,-1,27.4,,,,,,,
,25,-1,28.2,,,,,,,
,50,-0.9,28.4,,,,,,,
,65,-0.9,28.5,,,,,,,

STATION,1234,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,19,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,0.9,2.6,
,5,0.4,24.8,
,10,-0.8,26.7,
,15,-0.9,27.1,
,25,-1,27.9,
,50,-1,28.4,
,65,-1,28.4,

STATION,1244,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,29,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,6.3,19.7,,,,,,,
,5,2,23.3,,,,,,,
,10,-0.4,26.2,,,,,,,
,15,-0.8,27.4,,,,,,,
,25,-1,28.1,,,,,,,
,50,-1,28.4,,,,,,,
,65,-1,28.4,,,,,,,

STATION,1256,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,10,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,6.6,19.7,,,,,,,
,5,1.9,25,,,,,,,
,10,-0.9,27.6,,,,,,,
,15,-1.1,27.7,,,,,,,
,25,-1.2,28.3,,,,,,,
,50,-1.1,28.6,,,,,,,
,65,-1.1,28.6,,,,,,,

STATION,1266,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,20,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,8.8,23.7,
,5,6.9,24.4,
,10,3.1,26,
,15,1.6,26.8,
,25,-0.2,27.4,
,50,-1.1,28.2,
,65,-1.1,28.4,

STATION,1278,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,2,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,10.2,24.2,,,,,,,
,5,6.4,25.1,,,,,,,
,10,1.5,26.7,,,,,,,
,15,0.3,27.5,,,,,,,
,25,-1,28.2,,,,,,,
,50,-1.1,28.4,,,,,,,
,65,-1.1,28.4,,,,,,,

STATION,1286,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,10,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,11.3,23.7,,,,,,,
,5,6.6,25.8,,,,,,,
,10,2.6,26.5,,,,,,,
,15,1.3,27,,,,,,,
,25,-0.2,27.6,,,,,,,
,50,-0.8,28,,,,,,,
,65,-0.8,28,,,,,,,

STATION,1296,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,20,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,14.2,24.5,,,,,,,
,5,13.6,24.5,,,,,,,
,10,13.5,24.5,,,,,,,
,15,10,25.7,,,,,,,
,25,4.2,26.3,,,,,,,
,50,-0.4,27.8,,,,,,,
,65,-0.4,27.9,,,,,,,

STATION,1307,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,31,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,14.2,24.3,,,,,,,
,5,14.1,24.3,,,,,,,
,10,11.7,25.2,,,,,,,
,15,8.2,26.3,,,,,,,
,25,2.6,26.9,,,,,,,
,50,-0.2,27.8,,,,,,,
,65,-0.4,27.9,,,,,,,

STATION,1318,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,11,1964

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,15.1,24.8,,,,,,,
,5,15.1,24.8,,,,,,,
,10,15,24.8,,,,,,,
,15,12.5,25.4,,,,,,,
,25,7.3,25.9,,,,,,,
,50,0.5,27.7,,,,,,,
,65,0.4,27.7,,,,,,,

STATION,1326,,,,,,,,,
