CRUISEINFO ,,,,,,,,,,
90,COUNTRY CODE,RUSSIA,,,,,,,,
,PROJECT ,Data archaeology and rescue,,,,,,,,
,INSTITUTE,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,PLATFORM,,,,,,,,,
,CRUISE,,,,,,,,,
,REFERENCE,,,,,,,,,
,COUNTING,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,VOUCHER,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
3,NUMBER,,,,,,,,,
STATION,8411,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,1,12,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,UNDER ICE MESUREMENTS,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,-0.6,13.7,
,5,-1,24.9,
,10,-1.1,26.9,
,15,-1.1,24.9,
,25,-1.1,25.4,
,50,-0.9,25.6,
,65,-0.9,26.9,

STATION,8474,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,15,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.6,10.2,,,,,,,
,5,-1.1,26.1,,,,,,,
,10,-1,26.7,,,,,,,
,15,-0.5,27.1,,,,,,,
,25,-0.3,28.2,,,,,,,
,50,-0.7,27.8,,,,,,,
,65,-0.8,28.4,,,,,,,

STATION,8489,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,30,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.8,16.3,,,,,,,
,5,-1,25.3,,,,,,,
,10,-0.8,25.8,,,,,,,
,15,-0.6,26.5,,,,,,,
,25,-0.6,26.7,,,,,,,
,50,-0.6,28.2,,,,,,,
,65,-0.6,27.7,,,,,,,

STATION,8500,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,10,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.8,16.9,,,,,,,
,5,-1.2,25.4,,,,,,,
,10,-1,25.6,,,,,,,
,15,-0.7,26.9,,,,,,,
,25,-0.8,27.2,,,,,,,
,50,-0.6,28.2,,,,,,,
,65,-0.6,27.2,,,,,,,

STATION,8510,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,20,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.8,18,,,,,,,
,5,-1.1,25.5,,,,,,,
,10,-1,26.2,,,,,,,
,15,-0.7,26.6,,,,,,,
,25,-0.7,27.8,,,,,,,
,50,-0.6,28,,,,,,,
,65,-0.6,27.9,,,,,,,

STATION,8519,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,29,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,0.4,19,,,,,,,
,5,-0.5,23.7,,,,,,,
,10,-0.5,24,,,,,,,
,15,-0.4,25.4,,,,,,,
,25,-0.8,26.4,,,,,,,
,50,-0.9,27.4,,,,,,,
,65,-0.9,29.1,,,,,,,

STATION,8530,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,10,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,0.6,19.9,,,,,,,
,5,0.9,23,,,,,,,
,10,0.4,23.1,,,,,,,
,15,-0.1,25.6,,,,,,,
,25,-0.7,27.2,,,,,,,
,50,-0.9,28,,,,,,,
,65,-0.9,28.1,,,,,,,

STATION,8541,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,21,1984

HEADERS,,, , , 
LAT END,66,19.5,,N,
LONG END,33,39.4,,E,
BOTTOM DEPTH,65,m,,,
COMMENTS,,,,,

DETAILS,DEPTH,TEMP,SAL,,
units,m,C,psu,,
decimal places,0,1,1,,
,0,7.4,18.6,,
,5,3.5,24.5,,
,10,1,24.9,,
,15,-0.3,26,,
,25,-0.8,26.7,,
,50,-0.9,28.3,,
,65,-0.9,28.1,,,,,,,

STATION,8551,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,31,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,15,16.7,,,,,,,
,5,11.5,21.4,,,,,,,
,10,5,21.6,,,,,,,
,15,1,24.5,,,,,,,
,25,-0.5,26.4,,,,,,,
,50,-0.9,27,,,,,,,
,65,-0.9,27.6,,,,,,,

STATION,8560,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,9,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,11.2,22,,,,,,,
,5,11,22.3,,,,,,,
,10,10,23.1,,,,,,,
,15,4.5,23.8,,,,,,,
,25,0.2,26.2,,,,,,,
,50,-0.7,26.9,,,,,,,
,65,-0.7,27.6,,,,,,,

STATION,8571,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,20,1984

HEADERS,,, , , 
LAT END,66,19.5,,N,
LONG END,33,39.4,,E,
BOTTOM DEPTH,65,m,,,
COMMENTS,,,,,

DETAILS,DEPTH,TEMP,SAL,,
units,m,C,psu,,
decimal places,0,1,1,,
,0,13.2,21.8,,
,5,6.5,24.7,,
,10,2,24.9,,
,15,0.6,26.3,,
,25,-0.3,27,,
,50,-0.8,27.8,,
,65,-0.8,27.8,,

STATION,8581,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,30,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,14.6,23.2,,,,,,,
,5,14,23.6,,,,,,,
,10,11.4,24.4,,,,,,,
,15,9.8,24.9,,,,,,,
,25,2.5,26.4,,,,,,,
,50,-0.2,27.6,,,,,,,
,65,-0.3,27.4,,,,,,,

STATION,8590,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,9,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,13.8,24,,,,,,,
,5,13.7,24.4,,,,,,,
,10,12,24.5,,,,,,,
,15,7.5,26.5,,,,,,,
,25,0.7,26.5,,,,,,,
,50,-0.8,28.5,,,,,,,
,65,-0.8,28.2,,,,,,,

STATION,8600,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,19,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,13.8,24,
,5,13.8,24.5,
,10,11.7,24.7,
,15,9.6,25.3,
,25,4.5,25.8,
,50,0,27.6,
,65,-0.1,27.7,

STATION,8611,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,30,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,15.6,22,,,,,,,
,5,13.3,23.8,,,,,,,
,10,11.5,24.1,,,,,,,
,15,10.1,25.6,,,,,,,
,25,5.8,26.1,,,,,,,
,50,1.7,26.7,,,,,,,
,65,1.3,27.4,,,,,,,

STATION,8623,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,11,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,18,23.2,,,,,,,
,5,18.2,23.5,,,,,,,
,10,14.4,24.2,,,,,,,
,15,10,24.8,,,,,,,
,25,5.3,26.4,,,,,,,
,50,1.3,27.1,,,,,,,
,65,1.2,27,,,,,,,

STATION,8632,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,20,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,13.8,23.3,
,5,14.1,23.4,
,10,14.1,23.5,
,15,13.9,24,
,25,5,26.2,
,50,0.9,26.9,
,65,0.6,27.4,

STATION,8642,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,30,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,11.6,22.7,,,,,,,
,5,11.6,25.9,,,,,,,
,10,4.9,26.7,,,,,,,
,15,3,26.7,,,,,,,
,25,1.4,27.6,,,,,,,
,50,0.3,27.6,,,,,,,
,65,0.2,27.6,,,,,,,

STATION,8653,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,9,10,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,9.2,23.2,,,,,,,
,5,9,23.7,,,,,,,
,10,7,24.5,,,,,,,
,15,5,24.9,,,,,,,
,25,2.4,24.4,,,,,,,
,50,1.2,27.3,,,,,,,
,65,1,27.4,,,,,,,

STATION,8664,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,9,21,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,9,24.6,,,,,,,
,5,9,24.7,,,,,,,
,10,9,24.8,,,,,,,
,15,8.9,24.8,,,,,,,
,25,6.3,24.6,,,,,,,
,50,1.8,27,,,,,,,
,65,1.6,27.1,,,,,,,

STATION,8674,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,10,1,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,7,24.1,,,,,,,
,5,7.3,24.6,,,,,,,
,10,7.5,24.9,,,,,,,
,15,7.4,24.9,,,,,,,
,25,6.5,24.9,,,,,,,
,50,3,26.7,,,,,,,
,65,2.8,26.8,,,,,,,

STATION,8684,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,10,11,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,6,24.2,,,,,,,
,5,6.8,24.6,,,,,,,
,10,7,24.9,,,,,,,
,15,7,25.1,,,,,,,
,25,6.9,25.3,,,,,,,
,50,3.7,26.1,,,,,,,
,65,3.1,26.1,,,,,,,

STATION,8693,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,10,20,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

