CRUISEINFO ,,,,,,,,,,
90,COUNTRY CODE,RUSSIA,,,,,,,,
,PROJECT ,Data archaeology and rescue,,,,,,,,
,INSTITUTE,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,PLATFORM,,,,,,,,,
,CRUISE,,,,,,,,,
,REFERENCE,,,,,,,,,
,COUNTING,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,VOUCHER,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
3,NUMBER,,,,,,,,,
STATION,394,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,1,30,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,UNDER ICE MESUREMENTS,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,-0.9,17.2,
,5,-0.7,27.1,
,10,-1,27.2,
,15,-0.7,27.3,
,25,-0.1,27.5,
,50,-0.6,27.8,
,65,-0.6,27.9,

STATION,405,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,2,10,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.9,20.7,,,,,,,
,5,-0.4,27.2,,,,,,,
,10,-0.3,27.4,,,,,,,
,15,-0.4,27.6,,,,,,,
,25,-0.5,27.9,,,,,,,
,50,-0.7,28.2,,,,,,,
,65,-0.6,28.2,,,,,,,

STATION,415,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,2,20,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.4,7.8,,,,,,,
,5,-0.7,27.2,,,,,,,
,10,-0.8,27.5,,,,,,,
,15,-0.6,27.6,,,,,,,
,25,-0.2,27.8,,,,,,,
,50,0.5,28.1,,,,,,,
,65,0.5,28.1,,,,,,,

STATION,424,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,1,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.7,13.2,,,,,,,
,5,-0.8,27.2,,,,,,,
,10,-0.9,27.4,,,,,,,
,15,-0.6,27.6,,,,,,,
,25,0.1,27.9,,,,,,,
,50,0.3,28.2,,,,,,,
,65,0.3,28.3,,,,,,,

STATION,433,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,10,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-1,24.6,,,,,,,
,5,-0.5,27.3,,,,,,,
,10,-0.4,27.6,,,,,,,
,15,-0.3,27.7,,,,,,,
,25,0,28.1,,,,,,,
,50,0.2,28.4,,,,,,,
,65,0.1,28.4,,,,,,,

STATION,444,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,21,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.4,8.3,,,,,,,
,5,-0.6,27.3,,,,,,,
,10,-0.6,27.6,,,,,,,
,15,-0.4,27.7,,,,,,,
,25,,28.2,,,,,,,
,50,-0.2,28.6,,,,,,,
,65,-0.3,28.7,,,,,,,

STATION,454,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,31,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,-0.7,14,,,,,,,
,5,-0.8,27.1,,,,,,,
,10,-0.9,27.3,,,,,,,
,15,-0.7,27.5,,,,,,,
,25,-0.2,28.1,,,,,,,
,50,-0.2,28.6,,,,,,,
,65,-0.3,28.6,,,,,,,

STATION,464,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,10,1962

HEADERS,,, , , 
LAT END,66,19.5,,N,
LONG END,33,39.4,,E,
BOTTOM DEPTH,65,m,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,,
units,m,C,psu,,
decimal places,0,1,1,,
,0,0.1,1,,
,5,-0.9,27.1,,
,10,-1.1,27.2,,
,15,-0.8,27.7,,
,25,-0.3,28.3,,
,50,-0.3,28.5,,
,65,-0.4,28.6,,,,,,,

STATION,474,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,20,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,0,0.8,,,,,,,
,5,-0.4,25.9,,,,,,,
,10,-0.6,26.7,,,,,,,
,15,-0.5,27.7,,,,,,,
,25,-0.4,28.4,,,,,,,
,50,-0.3,28.4,,,,,,,
,65,-0.4,28.5,,,,,,,

STATION,482,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,28,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,0.3,5.9,,,,,,,
,5,0,25.4,,,,,,,
,10,0,26.4,,,,,,,
,15,-0.1,27.6,,,,,,,
,25,-0.4,28.4,,,,,,,
,50,-0.6,28.6,,,,,,,
,65,-0.6,28.7,,,,,,,

STATION,501,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,17,1962

HEADERS,,, , , 
LAT END,66,19.5,,N,
LONG END,33,39.4,,E,
BOTTOM DEPTH,65,m,,,
COMMENTS,,,,,

DETAILS,DEPTH,TEMP,SAL,,
units,m,C,psu,,
decimal places,0,1,1,,
,0,5.3,21.3,,
,5,2.1,25.3,,
,10,0,27.1,,
,15,-0.2,27.2,,
,25,-0.6,27.3,,
,50,-0.6,28.2,,
,65,-0.7,28.3,,

STATION,514,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,30,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,7,24.2,,,,,,,
,5,5,25.9,,,,,,,
,10,4.1,26.2,,,,,,,
,15,2.7,27.1,,,,,,,
,25,-0.2,27.7,,,,,,,
,50,-0.6,28.1,,,,,,,
,65,-0.6,28.3,,,,,,,

STATION,526,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,11,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,6.1,25.4,,,,,,,
,5,6.1,25.5,,,,,,,
,10,5.3,26.3,,,,,,,
,15,3.5,27.2,,,,,,,
,25,-0.1,27.9,,,,,,,
,50,-0.7,28.5,,,,,,,
,65,-0.7,28.6,,,,,,,

STATION,535,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,20,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,10.9,24.2,
,5,5.9,25.7,
,10,2.4,26.7,
,15,1.7,27.3,
,25,0.1,27.9,
,50,-0.5,28.3,
,65,-0.5,28.3,

STATION,545,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,30,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,12.1,24.7,,,,,,,
,5,11.5,25.6,,,,,,,
,10,10.9,25.9,,,,,,,
,15,8.6,26,,,,,,,
,25,4,26.4,,,,,,,
,50,0.3,26.7,,,,,,,
,65,0.3,27.2,,,,,,,

STATION,555,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,10,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,13.3,23.9,,,,,,,
,5,12.5,24.7,,,,,,,
,10,12.1,24.9,,,,,,,
,15,10.7,25.6,,,,,,,
,25,7.9,26.1,,,,,,,
,50,2.5,27.1,,,,,,,
,65,2.4,27.1,,,,,,,

STATION,565,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,7,20,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E
BOTTOM DEPTH,65,m,,
COMMENTS,,,,

DETAILS,DEPTH,TEMP,SAL,
units,m,C,psu,
decimal places,0,1,1,
,0,12.4,22.4,
,5,11.3,24.6,
,10,11,25,
,15,10.1,25.4,
,25,9.1,25.9,
,50,2.4,27.3,
,65,2.2,27.4,

STATION,578,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,2,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,13.2,24.5,,,,,,,
,5,12.9,24.6,,,,,,,
,10,12.7,24.6,,,,,,,
,15,10.8,26,,,,,,,
,25,6.8,26.6,,,,,,,
,50,2.4,27.1,,,,,,,
,65,2.1,27.7,,,,,,,

STATION,586,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,10,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,13.3,22.6,,,,,,,
,5,12.3,24.7,,,,,,,
,10,9.9,25.3,,,,,,,
,15,8.7,26.2,,,,,,,
,25,5.9,26.8,,,,,,,
,50,2.1,27.7,,,,,,,
,65,2,27.7,,,,,,,

STATION,599,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,23,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,12.6,23.3,,,,,,,
,5,12.9,24.4,,,,,,,
,10,11.3,24.7,,,,,,,
,15,8.5,26.5,,,,,,,
,25,3.6,27.3,,,,,,,
,50,2.1,27.7,,,,,,,
,65,2,27.7,,,,,,,

STATION,611,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,9,4,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,12,24.5,,,,,,,
,5,11,27.4,,,,,,,
,10,11,27.4,,,,,,,
,15,9.6,27.5,,,,,,,
,25,6.3,27.6,,,,,,,
,50,2.4,27.7,,,,,,,
,65,2.2,27.7,,,,,,,

STATION,611,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,9,4,1962

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
COMMENTS,,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,,,,,,,
units,m,C,psu,,,,,,,
decimal places,0,1,1,,,,,,,
,0,12,24.5,,,,,,,
,5,11,27.4,,,,,,,
,10,11,27.4,,,,,,,
,15,9.6,27.5,,,,,,,
,25,6.3,27.6,,,,,,,
,50,2.4,27.7,,,,,,,
,65,2.2,27.7,,,,,,,

STATION,620,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,9,13,1962

HEADERS,,, , , ,,,,,
