"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2002";"2004"
"(0.1,1.2]";0;0;40,2492235949962;15;0;17,3205080756888;17704,2537261529;4261,79539630893;63,6396103067893;45,8257569495584;956,399498117811
"(1.2,1.8]";0;0;13,4164078649987;51,9615242270663;15;0;871,033868457479;5466,2875884827;127,279220613579;108,16653826392;315,119025131775
"(1.8,8]";48,1070235442364;258,505319094211;372,894086839682;364,451642882838;324,037034920393;138,56406460551;286,705423736629;1491,07343883526;1145,51298552221;753,591401224828;991,816515288992
"(8,24]";58,554004376912;24,4948974278318;67,0820393249937;186,547581061776;189,736659610103;261,53393661244;114,891252930761;17,3205080756888;106,066017177982;30;341,17444218464
