"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2002";"2004"
"(0.1,1.2]";0;13,4164078649987;51,9615242270663;24,4948974278318;12,2474487139159;72,6636084983398;72,2495674727538;520,307601328291;181,659021245849;42,4264068711929;NA
"(1.2,1.8]";0;25,0998007960223;34,6410161513775;56,9209978830308;25,0998007960223;72,0416546173115;220,045449850707;780,173057725015;260,959767013998;42,4264068711929;NA
"(1.8,8]";512,932744129286;86,4291617453276;307,896086366813;200,274811197015;101,587400793602;99,7997995989972;254,911749434976;348,826604489967;566,237582645306;360,624458405139;NA
"(8,24]";278,747197295327;75,2994023880668;45,8257569495584;162,111073033276;123,571841452655;164,042677373908;44,497190922574;86,4291617453276;112,249721603218;63,6396103067893;NA
